"Douglass_narrative" "EK_adrift" "EK_ourVisit" "EK_suppressed" "freedman_body1" "freedman_body2" "freedman_intro1" "freedman_intro2" "TWH_denmark" "TWH_gabriel" "TWH_leaves" "TWH_natTurner"
"terrible" 0.0135618964956059 0.00846059477981302 0 0.01085776330076 0 0.00949667616334283 0 0 0.0179581574930412 0 0 0.0536078052964512
"train" 0.00271237929912119 0.0296120817293456 0 0.01085776330076 0 0 0 0.0705218617771509 0 0 0 0
"truth" 0.0216990343929695 0.00423029738990651 0.0128899200824955 0 0.0313348652600794 0 0.221975582685905 0.0352609308885755 0 0 0 0.0107215610592902
"try" 0.0162742757947271 0.0148060408646728 0 0 0.0104449550866931 0.00949667616334283 0 0 0 0 0.0349772647778944 0.0107215610592902
"wild" 0.0189866550938483 0.00846059477981302 0 0 0.0104449550866931 0 0.110987791342952 0 0.00897907874652061 0.0381898033225129 0 0.0214431221185805
"worse" 0.0216990343929695 0.00423029738990651 0.0386697602474865 0 0.0104449550866931 0.00949667616334283 0 0 0.0179581574930412 0 0 0.0107215610592902
"written" 0.0108495171964848 0 0 0.0434310532030402 0.0104449550866931 0.00949667616334283 0.332963374028857 0 0.0179581574930412 0.0572847049837693 0 0
"apparently" 0.00271237929912119 0.0148060408646728 0.025779840164991 0 0.0104449550866931 0.0189933523266857 0 0 0.0179581574930412 0 0 0.0214431221185805
"army" 0 0.016921189559626 0.025779840164991 0.01085776330076 0 0 0.110987791342952 0 0.00897907874652061 0 0.0524658971668416 0.0107215610592902
"attack" 0.00271237929912119 0.0126908921697195 0 0 0 0.00949667616334283 0 0.0705218617771509 0.044895393732603 0.0190949016612564 0 0.0107215610592902
"attention" 0.0108495171964848 0.0148060408646728 0 0 0 0.0189933523266857 0 0.0352609308885755 0.0179581574930412 0 0.0174886323889472 0
"band" 0.00542475859824238 0.00211514869495326 0 0 0.0208899101733863 0.0474833808167142 0 0 0 0 0.0349772647778944 0.0536078052964512
"bedford" 0.0461104480850602 0 0 0 0 0 0 0 0 0 0 0
"belonged" 0.0108495171964848 0.0105757434747663 0 0 0.0208899101733863 0.00949667616334283 0 0 0.00897907874652061 0 0.0174886323889472 0.0321646831778707
"bloody" 0.0352609308885755 0.00211514869495326 0 0.01085776330076 0 0 0 0 0.00897907874652061 0 0 0.0107215610592902
"cavalry" 0 0.0338423791192521 0 0 0 0 0 0 0 0.0190949016612564 0 0
"christiana" 0 0 0 0 0.0104449550866931 0.0949667616334283 0.110987791342952 0.176304654442877 0 0 0 0
"deserted" 0 0.0296120817293456 0.0128899200824955 0 0 0 0 0 0 0 0.0174886323889472 0.0107215610592902
"ended" 0.0135618964956059 0.00211514869495326 0.025779840164991 0 0.0208899101733863 0.00949667616334283 0 0.0352609308885755 0.00897907874652061 0 0.0524658971668416 0.0107215610592902
"greatly" 0.00542475859824238 0.00846059477981302 0.0128899200824955 0.01085776330076 0.0313348652600794 0.0284900284900285 0 0 0.00897907874652061 0 0.0174886323889472 0.0107215610592902
"gun" 0 0.0105757434747663 0 0 0.0208899101733863 0.0474833808167142 0 0 0 0 0 0.0536078052964512
"h" 0.00542475859824238 0.00211514869495326 0.116009280742459 0.01085776330076 0 0.00949667616334283 0 0.0705218617771509 0.00897907874652061 0 0 0
"hair" 0.00813713789736357 0.016921189559626 0.025779840164991 0 0 0.0189933523266857 0.110987791342952 0 0 0 0.0174886323889472 0
"hamilton" 0.0406856894868178 0 0 0 0 0 0 0 0.0179581574930412 0 0 0
"jerusalem" 0 0.0105757434747663 0 0 0 0 0 0 0 0 0.0174886323889472 0.117937171652193
"perfectly" 0.00542475859824238 0.0126908921697195 0 0.01085776330076 0 0.00949667616334283 0.110987791342952 0 0.0269372362395618 0 0.0174886323889472 0.0214431221185805
"pointed" 0.00542475859824238 0.0232666356444858 0 0 0 0.00949667616334283 0 0.0352609308885755 0.00897907874652061 0 0 0.0107215610592902
"prevent" 0.0108495171964848 0.00423029738990651 0.0386697602474865 0 0.0417798203467725 0 0 0.0352609308885755 0.0269372362395618 0 0 0
"prisoners" 0 0.0126908921697195 0.025779840164991 0 0 0.00949667616334283 0 0.0352609308885755 0.0628535512256442 0 0 0
"quarter" 0.00542475859824238 0.0148060408646728 0 0.01085776330076 0.0626697305201588 0 0 0 0.00897907874652061 0 0 0
"regarded" 0.0325485515894543 0 0 0.0434310532030402 0.0104449550866931 0 0 0 0 0 0 0
"remember" 0.0271237929912119 0.00423029738990651 0 0 0.0104449550866931 0.0284900284900285 0 0 0 0.0190949016612564 0 0
"signs" 0 0.0317272304242988 0 0 0 0 0 0 0.00897907874652061 0 0 0.0107215610592902
"sitting" 0 0.0253817843394391 0.0128899200824955 0 0.0208899101733863 0 0 0.0352609308885755 0 0.0190949016612564 0 0
"spot" 0.0162742757947271 0.00846059477981302 0 0 0 0.0189933523266857 0 0.0352609308885755 0.00897907874652061 0 0 0.0321646831778707
"stable" 0.0108495171964848 0.0232666356444858 0 0 0.0208899101733863 0 0 0 0 0 0 0
"story" 0.00271237929912119 0.0105757434747663 0.0128899200824955 0 0 0.00949667616334283 0.221975582685905 0 0.0179581574930412 0.0381898033225129 0.0174886323889472 0.0214431221185805
"straw" 0 0.0317272304242988 0 0 0 0.00949667616334283 0 0 0 0 0.0174886323889472 0
"talking" 0.00271237929912119 0.0190363382545793 0 0 0.0208899101733863 0.0474833808167142 0 0 0 0 0 0
"tbe" 0 0.0359575278142053 0 0 0 0 0 0 0 0 0 0
"third" 0.0162742757947271 0 0.025779840164991 0.01085776330076 0 0.0189933523266857 0 0.0352609308885755 0.0359163149860824 0 0.0174886323889472 0
"wide" 0.00271237929912119 0.0253817843394391 0.0128899200824955 0.01085776330076 0.0104449550866931 0 0 0 0 0.0190949016612564 0 0
"appointed" 0.00542475859824238 0 0.0128899200824955 0.01085776330076 0.0104449550866931 0 0 0.0352609308885755 0.044895393732603 0.0572847049837693 0.0174886323889472 0.0107215610592902
"bringing" 0.00271237929912119 0.0190363382545793 0.0128899200824955 0 0.0313348652600794 0 0 0 0.00897907874652061 0.0190949016612564 0 0
"brown" 0 0.00423029738990651 0 0 0.0626697305201588 0 0.110987791342952 0 0 0.0572847049837693 0.0349772647778944 0.0214431221185805
"cabins" 0 0.0338423791192521 0 0 0 0 0 0 0 0 0 0
"carrying" 0.0189866550938483 0.0105757434747663 0.0128899200824955 0 0 0.0189933523266857 0 0 0 0 0.0174886323889472 0
"charge" 0.00813713789736357 0.00423029738990651 0 0 0.0104449550866931 0.0189933523266857 0 0.0352609308885755 0.0359163149860824 0.0381898033225129 0 0.0107215610592902
"clear" 0.0108495171964848 0.0126908921697195 0.0128899200824955 0.0217155266015201 0.0208899101733863 0 0 0 0 0.0190949016612564 0 0
"clothing" 0.0162742757947271 0.0190363382545793 0 0 0 0 0 0 0.00897907874652061 0 0 0
"confederate" 0 0.016921189559626 0.025779840164991 0.0651465798045603 0 0 0 0 0 0 0 0
"cruel" 0.043398068785939 0 0 0 0 0 0 0 0 0 0 0
"dangerous" 0.00271237929912119 0.0105757434747663 0.025779840164991 0 0 0 0 0.0352609308885755 0.0269372362395618 0.0381898033225129 0 0.0214431221185805
"declared" 0 0.00211514869495326 0.0386697602474865 0 0.0208899101733863 0.0284900284900285 0 0 0.044895393732603 0.0190949016612564 0 0.0107215610592902
"disposed" 0.0244114136920907 0.00211514869495326 0 0.01085776330076 0.0208899101733863 0 0 0.0352609308885755 0 0.0190949016612564 0 0.0107215610592902
"else" 0.0189866550938483 0.00634544608485977 0 0.0217155266015201 0 0 0 0 0 0.0190949016612564 0.0349772647778944 0.0107215610592902
"entering" 0.0108495171964848 0.0105757434747663 0.025779840164991 0 0 0 0 0.0352609308885755 0.0179581574930412 0.0190949016612564 0.0174886323889472 0
"examined" 0.00542475859824238 0.00423029738990651 0.0128899200824955 0 0 0.0284900284900285 0 0.0705218617771509 0.0538744724791236 0 0 0
"f" 0.00542475859824238 0.00211514869495326 0.0773395204949729 0.0434310532030402 0 0 0 0 0 0 0.0524658971668416 0
"favor" 0.0189866550938483 0.00211514869495326 0.0128899200824955 0.01085776330076 0.0104449550866931 0.0379867046533713 0 0 0 0 0 0.0107215610592902
"filled" 0.00813713789736357 0.0148060408646728 0.025779840164991 0 0.0104449550866931 0 0 0 0.0179581574930412 0 0.0174886323889472 0
"firing" 0 0.0211514869495326 0 0 0.0417798203467725 0.00949667616334283 0 0.0352609308885755 0 0 0 0
"freeland" 0.043398068785939 0 0 0 0 0 0 0 0 0 0 0
"gilmore" 0 0.00211514869495326 0 0.162866449511401 0 0 0 0 0 0 0 0
"heavenly" 0.0406856894868178 0 0 0 0 0 0 0 0.00897907874652061 0 0 0
"horrid" 0.0352609308885755 0.00423029738990651 0 0 0 0 0 0 0.00897907874652061 0 0 0
"july" 0.00271237929912119 0 0.025779840164991 0.0434310532030402 0.0104449550866931 0 0 0 0.0718326299721649 0 0 0
"lewis" 0 0 0 0 0 0.0664767331433998 0 0.317348377997179 0 0 0 0
"major" 0 0.0190363382545793 0.0128899200824955 0.0325732899022801 0.0104449550866931 0 0 0 0 0 0.0174886323889472 0.0107215610592902
"mere" 0.0162742757947271 0 0.0128899200824955 0.01085776330076 0 0 0 0 0.00897907874652061 0.0381898033225129 0.0524658971668416 0.0214431221185805
"mill" 0.00542475859824238 0.0296120817293456 0 0 0 0 0 0 0 0 0 0
"ones" 0.0135618964956059 0.00423029738990651 0 0.01085776330076 0.0313348652600794 0.00949667616334283 0 0 0.00897907874652061 0 0.0349772647778944 0.0107215610592902
"opened" 0.00542475859824238 0.0148060408646728 0 0.01085776330076 0.0208899101733863 0.0379867046533713 0 0 0 0 0 0
"ought" 0.0108495171964848 0.00211514869495326 0.0128899200824955 0.01085776330076 0.0208899101733863 0.00949667616334283 0 0 0.0179581574930412 0 0.0524658971668416 0.0107215610592902
"past" 0 0.0126908921697195 0 0.0217155266015201 0.0104449550866931 0 0 0.0705218617771509 0 0.0381898033225129 0.0349772647778944 0.0107215610592902
"pistol" 0.00271237929912119 0.00846059477981302 0 0 0.0522247754334656 0.0284900284900285 0 0.0705218617771509 0 0 0 0.0107215610592902
"pleased" 0.0189866550938483 0.0105757434747663 0.0128899200824955 0.01085776330076 0.0104449550866931 0.00949667616334283 0 0 0 0 0 0
"prayer" 0.0271237929912119 0.00634544608485977 0 0 0 0 0 0 0 0 0.0524658971668416 0
"questions" 0.00271237929912119 0.0211514869495326 0.0128899200824955 0 0 0.0189933523266857 0 0.0352609308885755 0 0 0.0174886323889472 0
"regard" 0.0216990343929695 0.00211514869495326 0.0128899200824955 0.0325732899022801 0 0 0 0 0.0269372362395618 0 0 0
"remain" 0.0135618964956059 0.00423029738990651 0 0.01085776330076 0.0104449550866931 0.0284900284900285 0 0.0352609308885755 0.0179581574930412 0 0 0.0107215610592902
"required" 0.0162742757947271 0.00634544608485977 0 0 0 0.0284900284900285 0 0 0.0179581574930412 0.0190949016612564 0.0174886323889472 0
"reward" 0.0135618964956059 0 0 0 0.0104449550866931 0.056980056980057 0 0 0.0179581574930412 0.0190949016612564 0 0.0107215610592902
"school" 0.0352609308885755 0.00211514869495326 0 0 0 0 0 0 0 0 0.0349772647778944 0
"sept" 0.00271237929912119 0 0 0 0 0 0 0 0 0.190949016612564 0 0.0536078052964512
"served" 0.0189866550938483 0.0105757434747663 0.0128899200824955 0 0 0.00949667616334283 0 0 0.00897907874652061 0 0.0174886323889472 0
"sick" 0.00542475859824238 0.0232666356444858 0.0128899200824955 0 0 0.00949667616334283 0 0 0 0 0.0174886323889472 0
"similar" 0.0135618964956059 0.00211514869495326 0 0.01085776330076 0.0208899101733863 0 0 0.0352609308885755 0 0.0763796066450258 0 0.0214431221185805
"terror" 0.00271237929912119 0 0 0 0 0 0 0 0.00897907874652061 0.0381898033225129 0 0.128658732711483
"thrown" 0.00542475859824238 0.00846059477981302 0 0 0 0.0284900284900285 0 0.0352609308885755 0.0179581574930412 0.0381898033225129 0.0174886323889472 0.0107215610592902
"toward" 0.0216990343929695 0.0126908921697195 0 0 0.0104449550866931 0 0 0 0 0.0190949016612564 0 0
"trying" 0.0108495171964848 0.016921189559626 0 0 0.0104449550866931 0 0 0.0352609308885755 0.00897907874652061 0.0190949016612564 0 0
"turning" 0.00813713789736357 0.0232666356444858 0 0.01085776330076 0 0 0 0 0.00897907874652061 0 0 0
"voices" 0.00813713789736357 0.0190363382545793 0 0 0 0 0 0 0 0 0.0349772647778944 0.0214431221185805
"waited" 0 0.0232666356444858 0 0.0217155266015201 0 0.00949667616334283 0 0.0352609308885755 0 0 0 0.0107215610592902
"watched" 0.0135618964956059 0.016921189559626 0 0 0.0208899101733863 0 0 0 0 0 0.0174886323889472 0
"willing" 0.0108495171964848 0 0.0128899200824955 0.0542888165038002 0.0104449550866931 0.0189933523266857 0 0 0.00897907874652061 0 0 0.0214431221185805
"wrong" 0.0135618964956059 0.00846059477981302 0.0128899200824955 0.01085776330076 0.0208899101733863 0.0189933523266857 0 0 0.00897907874652061 0 0 0
"acquainted" 0.0189866550938483 0.00211514869495326 0.0386697602474865 0.01085776330076 0.0104449550866931 0.00949667616334283 0 0 0 0 0.0174886323889472 0
"act" 0.0135618964956059 0.00211514869495326 0 0 0 0.00949667616334283 0 0.0705218617771509 0.0359163149860824 0.0190949016612564 0 0.0107215610592902
"advice" 0.0108495171964848 0.0105757434747663 0.0128899200824955 0.0217155266015201 0.0104449550866931 0.0189933523266857 0 0 0 0 0 0
"air" 0.00271237929912119 0.0232666356444858 0 0 0 0.00949667616334283 0 0 0 0.0381898033225129 0 0
"arm" 0.00271237929912119 0.00846059477981302 0.0128899200824955 0 0.0313348652600794 0.00949667616334283 0.110987791342952 0 0 0.0381898033225129 0 0.0214431221185805
"asking" 0.00542475859824238 0.0148060408646728 0.025779840164991 0.0217155266015201 0 0 0 0 0.00897907874652061 0 0 0.0107215610592902
"break" 0.00813713789736357 0.00423029738990651 0.025779840164991 0 0.0313348652600794 0.0284900284900285 0 0 0.00897907874652061 0 0 0.0107215610592902
"bright" 0 0.0317272304242988 0 0 0 0 0 0 0 0 0 0
"buildings" 0.00271237929912119 0.0274969330343923 0 0 0.0104449550866931 0 0 0 0 0 0 0
"carefully" 0.00271237929912119 0.0126908921697195 0 0.01085776330076 0 0.00949667616334283 0.110987791342952 0 0.0359163149860824 0 0.0174886323889472 0
"change" 0.0189866550938483 0.00423029738990651 0.0128899200824955 0.01085776330076 0.0104449550866931 0.0189933523266857 0 0 0 0 0.0174886323889472 0
"citizens" 0 0 0.0386697602474865 0 0.0104449550866931 0 0 0.0705218617771509 0.0359163149860824 0.0572847049837693 0 0.0214431221185805
"class" 0.0162742757947271 0.0105757434747663 0 0 0 0 0 0 0.0179581574930412 0 0 0.0214431221185805
"consequence" 0.0216990343929695 0.00211514869495326 0 0 0.0208899101733863 0.00949667616334283 0 0 0.00897907874652061 0.0190949016612564 0 0.0107215610592902
"considered" 0.0271237929912119 0.00423029738990651 0.0128899200824955 0 0 0 0 0 0.00897907874652061 0 0.0174886323889472 0
"current" 0 0.0274969330343923 0.0128899200824955 0 0 0 0 0 0 0.0190949016612564 0 0
"divided" 0.0108495171964848 0.00846059477981302 0.0128899200824955 0.0217155266015201 0.0104449550866931 0.00949667616334283 0 0 0 0.0190949016612564 0 0.0107215610592902
"drink" 0.0216990343929695 0.00211514869495326 0 0 0.0104449550866931 0.0189933523266857 0 0 0 0 0.0174886323889472 0.0214431221185805
"ease" 0.0244114136920907 0.0105757434747663 0.0128899200824955 0 0 0 0 0 0 0 0 0
"fate" 0.0162742757947271 0 0 0.01085776330076 0.0104449550866931 0.0284900284900285 0 0 0.0269372362395618 0.0190949016612564 0 0
"flames" 0 0.0190363382545793 0.0128899200824955 0 0.0104449550866931 0 0 0 0.0179581574930412 0.0190949016612564 0.0174886323889472 0
"gentleman" 0.0108495171964848 0.00634544608485977 0.025779840164991 0 0 0.0189933523266857 0.332963374028857 0 0 0 0 0.0107215610592902
"gore" 0.0406856894868178 0 0 0 0 0 0 0 0 0 0 0
"governor" 0 0 0 0 0 0.0284900284900285 0 0 0.0359163149860824 0.0763796066450258 0 0.0428862442371609
"happy" 0.00813713789736357 0.0105757434747663 0.0128899200824955 0 0 0 0 0 0.00897907874652061 0 0.0874431619447359 0
"idea" 0.0135618964956059 0.0148060408646728 0.0128899200824955 0.01085776330076 0 0 0 0 0 0 0 0.0107215610592902
"impression" 0.00542475859824238 0 0 0.0434310532030402 0.0208899101733863 0.00949667616334283 0 0 0.00897907874652061 0.0190949016612564 0 0.0428862442371609
"independence" 0 0 0.103119360659964 0.0542888165038002 0.0208899101733863 0 0 0 0 0 0 0
"introduction" 0 0.0296120817293456 0 0 0 0.00949667616334283 0 0 0 0 0 0
"jack" 0.00542475859824238 0 0.0128899200824955 0 0 0 0 0 0.0718326299721649 0.0381898033225129 0 0.0214431221185805
"knocked" 0.00542475859824238 0.016921189559626 0 0 0.0208899101733863 0.0189933523266857 0 0 0 0.0190949016612564 0 0
"knowing" 0.0108495171964848 0.0105757434747663 0.0128899200824955 0.01085776330076 0.0104449550866931 0.00949667616334283 0 0.0352609308885755 0.00897907874652061 0 0 0
"lash" 0.0325485515894543 0.00211514869495326 0 0 0.0104449550866931 0 0 0 0 0 0 0.0107215610592902
"leaves" 0.00271237929912119 0.00846059477981302 0 0 0 0 0 0 0 0 0.139909059111577 0.0214431221185805
"man^s" 0 0.016921189559626 0 0 0.0104449550866931 0.0189933523266857 0 0 0.00897907874652061 0.0190949016612564 0 0.0214431221185805
"meant" 0.0162742757947271 0.00423029738990651 0.025779840164991 0 0.0104449550866931 0.0189933523266857 0 0 0 0 0.0349772647778944 0
"meanwhile" 0.00813713789736357 0.00846059477981302 0.0128899200824955 0.01085776330076 0 0 0 0 0.0179581574930412 0 0 0.0428862442371609
"military" 0 0.00211514869495326 0.0128899200824955 0 0 0 0.110987791342952 0 0.0269372362395618 0.0572847049837693 0.0524658971668416 0.0321646831778707
"mission" 0 0 0.051559680329982 0.1085776330076 0 0 0 0 0 0 0 0.0107215610592902
"moments" 0.0216990343929695 0.00423029738990651 0 0 0 0.00949667616334283 0 0.0705218617771509 0 0.0190949016612564 0 0.0107215610592902
"natural" 0.0108495171964848 0.00423029738990651 0.0386697602474865 0.01085776330076 0 0 0 0 0.0179581574930412 0.0190949016612564 0.0174886323889472 0.0107215610592902
"neck" 0.00813713789736357 0.00211514869495326 0.0128899200824955 0 0.0104449550866931 0.0189933523266857 0 0 0.0538744724791236 0 0 0.0107215610592902
"october" 0 0.0190363382545793 0 0 0 0 0 0 0.0179581574930412 0.0190949016612564 0 0.0321646831778707
"office" 0.00813713789736357 0.00634544608485977 0.0128899200824955 0.0217155266015201 0.0104449550866931 0.0379867046533713 0 0 0 0.0190949016612564 0 0
"orders" 0.0135618964956059 0.0105757434747663 0 0.01085776330076 0 0 0 0 0.0179581574930412 0 0 0.0214431221185805
"peculiar" 0.00813713789736357 0.00423029738990651 0.025779840164991 0 0.0104449550866931 0 0 0 0.044895393732603 0.0190949016612564 0 0.0107215610592902
"pieces" 0.0135618964956059 0.0105757434747663 0.0128899200824955 0.01085776330076 0.0104449550866931 0.00949667616334283 0 0 0.00897907874652061 0 0 0
"prisoner" 0 0.0232666356444858 0 0 0 0 0 0 0.00897907874652061 0 0 0.0321646831778707
